NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Destino do lixo (Código);Destino do lixo;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2310704;Pentecoste - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;31
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5281
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2797
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;173
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2268
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;11
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;26
6;Município;2310803;Pereiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;6
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;7999
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;6636
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;646
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;582
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;54
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;75
6;Município;2310852;Pindoretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;6
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5737
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3603
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;59
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1899
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;31
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;117
6;Município;2310902;Piquet Carneiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;28
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;3261
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;913
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1597
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;723
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;8
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;18
6;Município;2310951;Pires Ferreira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;2
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;4214
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2645
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;92
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1358
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;35
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;79
6;Município;2311009;Poranga - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;5
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5565
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2940
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;182
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2385
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;31
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;22
6;Município;2311108;Porteiras - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;5
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;3133
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1498
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;696
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;868
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;4
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;55
6;Município;2311207;Potengi - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;12
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;2131
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1276
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;438
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;381
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;5
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;30
6;Município;2311231;Potiretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;1
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;6944
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3483
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;162
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3023
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;28
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;232
6;Município;2311264;Quiterianópolis - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;16
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;28971
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;21969
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;911
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;5719
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;69
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;227
6;Município;2311306;Quixadá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;76
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5839
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2691
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;28
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3051
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;10
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;57
6;Município;2311355;Quixelô - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;2
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;28609
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;16948
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;2345
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;8829
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;57
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;379
6;Município;2311405;Quixeramobim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;51
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;7743
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;6360
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;838
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;508
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;5
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;24
6;Município;2311504;Quixeré - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;8
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;9138
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;6272
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1422
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1312
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;23
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;96
6;Município;2311603;Redenção - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;13
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;6583
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2618
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;2187
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1617
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;16
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;132
6;Município;2311702;Reriutaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;13
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;26409
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;22340
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1765
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2105
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;21
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;103
6;Município;2311801;Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;75
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;4926
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1865
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1057
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1746
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;6
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;130
6;Município;2311900;Saboeiro - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;122
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5367
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1150
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1163
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2796
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;40
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;197
6;Município;2311959;Salitre - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;21
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;9656
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3646
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1294
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;4142
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;111
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;445
6;Município;2312007;Santana do Acaraú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;18
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;5630
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;3491
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;197
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1800
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;28
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;78
6;Município;2312106;Santana do Cariri - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;36
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;13977
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;7722
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1770
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3951
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;25
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;466
6;Município;2312205;Santa Quitéria - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;43
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;15616
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;8926
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;5017
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1148
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;55
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;454
6;Município;2312304;São Benedito - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;16
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;17957
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;15507
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;799
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;1441
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;64
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;128
6;Município;2312403;São Gonçalo do Amarante - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;18
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;2371
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1373
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;87
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;888
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;2
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;17
6;Município;2312502;São João do Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;4
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;3865
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;2217
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;845
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;746
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;4
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;45
6;Município;2312601;São Luís do Curu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;8
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;8958
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;4955
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;1290
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;2584
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;24
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;100
6;Município;2312700;Senador Pompeu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;5
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;2426
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;1723
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;135
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;539
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;6
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;22
6;Município;2312809;Senador Sá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;1091;Outro destino;1020;Unidades;1
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;10972;Total;1020;Unidades;68018
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72120;Coletado no domicílio por serviço de limpeza;1020;Unidades;61617
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72121;Depositado em caçamba de serviço de limpeza;1020;Unidades;2740
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72122;Queimado na propriedade;1020;Unidades;3105
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72123;Enterrado na propriedade;1020;Unidades;25
6;Município;2312908;Sobral - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72124;Jogado em terreno baldio, encosta ou área pública;1020;Unidades;418
